Title;Description;Breitengrad;Längengrad;City;01-Datei;Persiode
Gletsch und Grimselstrasse, Landschaft;Die Grimselstrasse mit Gletsch, Blick gegen den Aaregletscher;46.5613226;8.3614962;Gletsch;lcmt-nabi-pctmp_ead_wehr_2051-B_pctmp.jpg;circa 1906
Furkapass, Panorama;Blick von der Furka-Passhöhe auf das Rhonetal mit Furka- und Grimselpasskehren;46.5726851;8.415184;Furkapass;lcmt-nabi-pctmp_ead_wehr_2066-B_pctmp.jpg;circa 1906
Uri Rotstock, Landschaft;Blick auf den Uri Rotstock und den Urnersee, im Vordergrund eine Wiese;46.5748908;8.6322633;Uri Rotstock;lcmt-nabi-pctmp_ead_wehr_20661-B_pctmp.jpg;1911-06
Flims, Ortsgesamtansicht;Ansicht von Flims;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20690-B_pctmp.jpg;1911-07
Flims, Ortsteilansicht;Horizontal Flims-Dorf, dahinter verteilt einige Hotels vor dem Wald, dahinter ein Berg;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20691-B_pctmp.jpg;1911
Flims, Ortsteilansicht;Blick auf einen Teil von Flims mit der Kirche St. Martin;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20692-B_pctmp.jpg;1911-07
Flims, Ortsteilansicht;Horizontal Flims-Dorf, dahinter der Wald, am Horizont ein Berg;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20693-B_pctmp.jpg;1911
Flims, Ortsgesamtansicht;Zentral die Häuser von Flims zu sehen, markant die Kirche, dahinter der BErghang, rechts ein Baum;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20694-B_pctmp.jpg;1911
Flims, Casino/Speisesaal, Gesamtinnenansicht;Der Speisesaal des Casinos, viele Tische mit weissen Tischtüchern;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20695-B_pctmp.jpg;1911
Fidaz, Ref. Kirche, Gesamtaussenansicht;Zentral die Rückwand der Kirche, vorne der Weg;46.8409607;9.3097167;Fidaz;lcmt-nabi-pctmp_ead_wehr_20696-B_pctmp.jpg;1911
Trin, Trin Digg, Ortsgesamtansicht;Ansicht des Ortsteils Trin Digg;46.8282084;9.3621614;Trin;lcmt-nabi-pctmp_ead_wehr_20697-B_pctmp.jpg;1911-07
Flims, Hotel Segnes, Gesamtaussenansicht;Vorne ein Platz, dahinter rechts die Villa Erica, links das Hotel Segnes;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20698-B_pctmp.jpg;1911
Flims, Kurhaus-Grand Hôtel, Gesamtaussenansicht;Unten überdachte Wege, dahinter das Grand-Hotel, rechts einige Bäume;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20699-B_pctmp.jpg;1911
Lötschental, Frau und Mann in Walliser Tracht, Gesamtansicht;Walliser Paar in Tracht aus dem Lötschental;46.4112449;7.8031048;Lötschental;lcmt-nabi-pctmp_ead_wehr_206T-B_pctmp.jpg;circa 1905
Flims, Kurhaus Adula, Gesamtaussenansicht;Zentral das Kurhaus Adula, links eine Tanne;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20700-B_pctmp.jpg;1911
Flims, Kurhaus Adula, Gesamtaussenansicht;Links das Kurhaus Adula, rechts die Strasse, parallel verlaufend eine Baumallee;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20701-B_pctmp.jpg;1911
Flims, Lag la Cauma, Landschaft;Blick auf den Lag la Cauma, auf dem ein Mann in einem Boot über den See rudert, im Hintergrund die Berge;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20702-B_pctmp.jpg;1911-07
Flims, Landschaft;Vorne See, links ein Boot, am gegenüber ein Haus, dahinter der Wald;46.8332439;9.2834557;Flims;lcmt-nabi-pctmp_ead_wehr_20703-B_pctmp.jpg;1911
Wengen, Bahnhof, Gesamtaussenansicht;Aussenansicht Bahnhof Wengen;46.6577188;11.9243258;Wengen;lcmt-nabi-pctmp_ead_wehr_20721-B_pctmp.jpg;circa 1911
Meiringen, Ortsgesamtansicht;Blick von der Haslibergstrasse auf Meringen;46.7285518;8.1870934;Meiringen;lcmt-nabi-pctmp_ead_wehr_20742-B_pctmp.jpg;1911-06
Brig, Ortsgesamtansicht;Brig gegen den Simplontunnel, Blick auf das Dorf und die Rhône;46.3163457;7.9879473;Brig;lcmt-nabi-pctmp_ead_wehr_20764-B_pctmp.jpg;1911
Interlaken, Ortsteilansicht;Blick auf Interlaken vom Brienzersee her, im Hintergrund die Jungfrau;46.6855231;7.8585139;Interlaken;lcmt-nabi-pctmp_ead_wehr_20796-B_pctmp.jpg;1912
Amsteg, Ortsgesamtansicht;Gotthardbahn in Amsteg;46.7710786;8.6703257;Amsteg;lcmt-nabi-pctmp_ead_wehr_2080-B_pctmp.jpg;1906
Realp, Ortsgesamtansicht;Gesamtansicht von Realp mit Furkastrasse;46.5988457;8.5020509;Realp;lcmt-nabi-pctmp_ead_wehr_2090-B_pctmp.jpg;1906
Furka und Grimsel, Landschaft;Furka und Grimsel, Blick entlang des Rhonetals;46.5726851;8.415184;Furkapass;lcmt-nabi-pctmp_ead_wehr_2100-B_pctmp.jpg;circa 1906
Küssnacht, Gesslerburg, Teilaussenansicht;Blick hinauf auf ein Waldstück hinter dem schemenhaft die Ruine der Gesslerburg zu erkennen ist;47.08385;8.4386308;Küssnacht;lcmt-nabi-pctmp_ead_wehr_21191-B_pctmp.jpg;circa 1911
Grimselpass, Hospiz, Gesamtaussenansicht;Der Totensee mit dem Hospiz auf dem Grimselpass, die Brunberghörner im Hintergrund;46.655228;8.2904509;Guttannen;lcmt-nabi-pctmp_ead_wehr_2120-B_pctmp.jpg;circa 1906
Arosa, Ortsteilansicht;Blick auf Arosa gegen das Klein Furkahorn, auch Chli Furkahorn genannt;46.7797248;9.6781356;Arosa;lcmt-nabi-pctmp_ead_wehr_21239-B_pctmp.jpg;1911-07
Engstlenalp, Panorama, Landschaft;Panorama der Engstlenalp;46.7763357;8.342931;Engstlenalp;lcmt-nabi-pctmp_ead_wehr_2130-B_pctmp.jpg;circa 1906
Kerns, Melchtal, Ortsgesamtansicht;Blick auf Melchtal runter;46.8342084;8.2892091;Melchtal;lcmt-nabi-pctmp_ead_wehr_2164-B_pctmp.jpg;circa 1905
Titlis, Panorama;Titlis, Panorama. Blick auf Sustenhorn und Dammakette;46.7720386;8.4377808;Titlis;lcmt-nabi-pctmp_ead_wehr_2170-B_pctmp.jpg;circa 1905
Weesen, Ortsteilansicht;Blick durch eine Pergola auf Weesen;47.1346737;9.0973561;Weesen;lcmt-nabi-pctmp_ead_wehr_21950-B_pctmp.jpg;1911-07
de|Griante, Grand Hotel Cadenabbia, Gesamtaussenansicht.;de|Griante. Blick auf das Grand Hotel Cadenabbia am Comersee.;;;|depicted place=Griante;lcmt-nabi-pctmp_ead_wehr_21991-B_pctmp.jpg;1911-11
Bern, Frau in Berner Tracht, Teilansicht;Sitzende Simmentalerin mit Berner Tracht, die ein aufgeschlagenes Buch in den Händen hält;46.8382351;7.6004502;Kanton Bern;lcmt-nabi-pctmp_ead_wehr_22-B_pctmp.jpg;circa 1905
Waadt, Frau und Mann in Waadtländer Tracht, Gesamtansicht;Waadtländer Weinbauern in Tracht;47.3493894;7.9036693;Kanton Waadt;lcmt-nabi-pctmp_ead_wehr_220-B_pctmp.jpg;circa 1905
Engelberg, Ortsgesamtansicht;Sicht auf Engelberg Richtung Huetstock und Juchlipass;46.8223497;8.4043996;Engelberg;lcmt-nabi-pctmp_ead_wehr_2200-B_pctmp.jpg;circa 1905
Basel, Strassburgerdenkmal, Relief, Gesamtansicht;Relief am Sockel des Strassburgerdenkmals;47.5581077;7.5878261;Basel;lcmt-nabi-pctmp_ead_wehr_22101-B_pctmp.jpg;1912
Luzern, Hofkirche St. Leodegar und Mauritius, Teilinnenansicht;Blick vom Mittelschiff gegen den Chor und den Hochaltar, seitlich Kanzel und Nikolausaltar;47.0505452;8.3054682;Luzern;lcmt-nabi-pctmp_ead_wehr_22200-B_pctmp.jpg;1912-04
Engelberg, Umgebung/Flühmatt, Landschaft;Umgebung auf der Flühmatt, vis-à-vis die Titlisggruppe, mehrere Alphütten sind zu sehen;47.1423292;7.8850848;Flühmatt;lcmt-nabi-pctmp_ead_wehr_2227-B_pctmp.jpg;1905
Stresa, Ortsteilansicht;Gesamtaussenansicht des Grand Hotel des Iles Borromées, vom Lago Maggiore aus betrachtet;45.8837277;8.5390268;Stresa;lcmt-nabi-pctmp_ead_wehr_22398-B_pctmp.jpg;1912
Lago Maggiore, Isola Bella, Landschaft;Blick auf die Isola Bella, vom Lago Maggiore aus betrachtet;45.8953977;8.5273053;Isola Bella;lcmt-nabi-pctmp_ead_wehr_22399-B_pctmp.jpg;1912
Bern, Mädchen und Junge in Berner Tracht, Gesamtansicht;Mädchen und Junge in alter Berner Kindertracht;;;Bern [Lokalisierung unsicher];lcmt-nabi-pctmp_ead_wehr_223T-B_pctmp.jpg;circa 1905
Spannorthütte, Teilaussenansicht;Die Spannorthütte mit Blick gegen Schlossberglücke und Gross Spannort;46.7998126;8.5097965;Spannorthütte;lcmt-nabi-pctmp_ead_wehr_2241-B_pctmp.jpg;circa 1905
Evian-les-Bains, Ortsteilansicht;Blick auf die Rue Centrale in Evian-les-Bains;46.400979;6.5897931;Evian-les-Bains;lcmt-nabi-pctmp_ead_wehr_22715-B_pctmp.jpg;circa 1912
France, Évian-les-Bains, Église Notre-Dame de l'Assomption, Teilaussenansicht;Ansicht einer Strasse in Évian-les-Bains, am Ende der Kirchturm der Église Notre-Dame de l'Assomption;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_22716-B_pctmp.jpg;1912
France, Évian-les-Bains, Port, Ortsteilansicht;Blick entlang des Seeufers auf den Dampfers 'General Dufour' im Hafen von Évian-les-Bains;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_22717-B_pctmp.jpg;1912-06
Montreux, Ortsgesamtansicht;Ortsgesamtansicht von Montreux aus der Höhe gesehen mit Blick über Genfersee;46.4310831;6.9129921;Montreux;lcmt-nabi-pctmp_ead_wehr_22718-B_pctmp.jpg;1912-06
Griechenland, Athen, Piräus Hafen, Ortsteilansicht;Ansicht des Piräus Hafens bei Athen, im Hintergrund die Stadt Athen zu sehen;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22839-B_pctmp.jpg;circa 1912
Engelberg, Ober Arni, Panorama;Aussicht von der Ober Arni, links das Engelbergerthal, rechts ein Schneeberg;46.8223497;8.4043996;Engelberg;lcmt-nabi-pctmp_ead_wehr_2284-B_pctmp.jpg;circa 1905
Griechenland, Athen, Nationales Observatorium, Gesamtaussenansicht;Blick über Athen, links das Nationale Observatorium;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22841-B_pctmp.jpg;1912
Griechenland, Athen, Lykabettus, Panorama;Panorama von Athen vom Lykabettus aus;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22842-B_pctmp.jpg;1912
Griechenland, Akropolis, Gesamtansicht;Blick über Athen, rechts die Akropolis;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22843-B_pctmp.jpg;1912
Griechenland, Athen, Lykabettus, Panorama;Panorama von Athen vom Lykabettus aus;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22844-B_pctmp.jpg;1912
Griechenland, Athen, Olympieion, Teilansicht;Ansicht des Olympieion in Athen, im Hintergrund die Akropolis zu sehen;37.9755648;23.7348324;Athen;lcmt-nabi-pctmp_ead_wehr_22845-B_pctmp.jpg;circa 1912
Warth-Weiningen, Kartause Ittingen, Teilaussenansicht;Blick auf einen Gebäudeteil der Kartause Ittingen;47.2581667;10.1833481;Warth;lcmt-nabi-pctmp_ead_wehr_22846-B_pctmp.jpg;1912
Engelberg, Ortsgesamtansicht;Engelberg mit Titlis, Titlis und Gebirgskette dominieren;46.8223497;8.4043996;Engelberg;lcmt-nabi-pctmp_ead_wehr_2300-B_pctmp.jpg;circa 1905
Deutschland, Bingen am Rhein, Ortsgesamtansicht;Blick auf Bingen am Rhein;49.9675456;7.8944;Bingen am Rhein;lcmt-nabi-pctmp_ead_wehr_23448-B_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Ortsgesamtansicht;Blick gegen Süden auf Freiburg im Breisgau runter;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23449-B_crop_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Ortsgesamtansicht;Blick gegen Süden auf Freiburg im Breisgau runter;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23449-B_%28cropped%2C_Festhalle%29_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Ortsgesamtansicht;Blick gegen Süden auf Freiburg im Breisgau runter;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23449-B_pctmp.jpg;circa 1912
Brunnen (SZ), Bahnhof, Gotthardbahn;Gotthard-Express. Ansicht einer stehenden Zugkomposition mit Dampflokomotive, im Hintergrund Mythen;47.0298982;8.6887811;Mythen;lcmt-nabi-pctmp_ead_wehr_2346-B_pctmp.jpg;1905
Wettingen, Kloster, Teilinnenansicht;Ansicht des Kreuzgangs des Kosters Wettingen;47.465839;8.3266114;Wettingen;lcmt-nabi-pctmp_ead_wehr_23709-B_pctmp.jpg;circa 1912
Brunnen, Ortsgesamtansicht;Blick auf Brunnen gegen Urnersee und Muottamündung;46.9940439;8.6054085;Brunnen;lcmt-nabi-pctmp_ead_wehr_23713-B_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Ortsteilansicht;Blick auf Freiburg im Breisgau runter, im Vordergrund sind Kronen von Bäumen zu sehen;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23716-B_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Freiburger Münster, Teilaussenansicht;Blick auf das Freiburger Münster mit den umliegenden Häusern;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23717-B_pctmp.jpg;circa 1912
Deutschland, Freiburg im Breisgau, Freiburger Münster, Gesamtaussenansicht;Blick auf das Freiburger Münster;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23718-B_pctmp.jpg;1912
Deutschland, Freiburg im Breisgau, Freiburger Münster, Teilaussenansicht;Blick auf das Münsterportal des Freiburger Münsters;47.9960901;7.8494005;Freiburg im Breisgau;lcmt-nabi-pctmp_ead_wehr_23719-B_pctmp.jpg;circa 1912
Fleckistock, Landschaft;Zwei Bergsteiger an einer Gratpartie des Fleckistocks.;46.7074487;8.4975599;Fleckistock;lcmt-nabi-pctmp_ead_wehr_2372-B_pctmp.jpg;circa 1905
Deutschland, Kirchzarten, Himmelreich, Gasthaus zum Himmelreich, Teilaussenansicht;Blick auf das Gasthaus zum Himmelreich;50.1971239;12.2287616;Himmelreich;lcmt-nabi-pctmp_ead_wehr_23721-B_pctmp.jpg;circa 1912
Deutschland, Schwarzwald, Landschaft [Lokalisierung unsicher];Blick auf ein Teilabschnitt einer Strasse, die durch ein Tal im Schwarzwald führt, auf einem Felsvprsprung ist ein Hirsch zu sehen;;;Deutschland, [Lokalisierung unsicher];lcmt-nabi-pctmp_ead_wehr_23722-B_pctmp.jpg;circa 1912
Deutschland, Titisee, Landschaft;Blick auf den Titisee und die umliegenden Häuser;47.8932083;8.1462357;Titisee;lcmt-nabi-pctmp_ead_wehr_23723-B_pctmp.jpg;circa 1912
Deutschland, Feldberg, Feldberger Hof, Teilaussenansicht;Blick auf das Hotel Feldberger Hof;47.8620963;8.1019449;Feldberg;lcmt-nabi-pctmp_ead_wehr_23724-B_pctmp.jpg;circa 1912
Deutschland, Triberg im Schwarzwald, Landschaft;Blick auf einige Häuser in Triberg im Schwarzwald und die umliegende Landschaft;48.1298016;8.232271;Triberg im Schwarzwald;lcmt-nabi-pctmp_ead_wehr_23725-B_pctmp.jpg;circa 1912
Deutschland, Triberg im Schwarzwald, Ortsteilansicht;Blick über einige Tannenwipfel hinweg auf Triberg im Schwarzwald runter von der Bahnlinie aus;48.1298016;8.232271;Triberg im Schwarzwald;lcmt-nabi-pctmp_ead_wehr_23726-B_pctmp.jpg;circa 1912
Deutschland, Schwarzwald, Bauernhaus, Teilaussenansicht [Lokalisierung unsicher];Ansicht eines Bauernhauses im Schwarzwald;;;Deutschland, [Lokalisierung unsicher];lcmt-nabi-pctmp_ead_wehr_23727-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Ortsteilansicht;Blick auf St. Blasien runter, im vorderen Teil rechts ist der Dom St. Blasius zu sehen;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23728-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Ortsteilansicht;Blick auf St. Blasien runter über die Wipfel einiger Tannen hinweg;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23729-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Landschaft;Ansicht eines dichten Tannenwaldes und die nähere Umgebung, im Hintergrund ist ein Teil von St. Blasien udn der Dom St. Blasius zu sehen;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23730-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Ortsteilansicht;Blick auf St. Blasien runter gegen den Feldberg;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23731-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Ortsteilansicht;Ansicht von St. Blasien;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23732-B_pctmp.jpg;circa 1912
Deutschland, St. Blasien, Landschaft;Blick über einen dichten Tannenwald und Wiesen hinweg auf St. Blasien;47.7602106;8.131426;St. Blasien;lcmt-nabi-pctmp_ead_wehr_23733-B_pctmp.jpg;circa 1912
Deutschland, Villingen, Ortsteilansicht;Blick auf eine Strasse in Villingen, mit dem Münster Unserer Lieben Frau;48.0596619;8.4598995;Villingen;lcmt-nabi-pctmp_ead_wehr_23734-B_pctmp.jpg;circa 1912
Deutschland, Villingen, Ortsteilansicht;Zentrum des Dorfes (ehemalige Riedstrasse), viele Menschen stehen auf der Strasse;48.063152;8.4929618;Villingen-Schwenningen;lcmt-nabi-pctmp_ead_wehr_23735-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Ortsteilansicht;Blick vom Bergschloss auf Baden-Baden gegen den Fremersberg;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23736-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Ortsteilansicht;Blick auf Baden-Baden gegen den Merkur;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23737-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Ortsteilansicht;Blick auf einige Häuser von Baden-Baden;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23738-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Ortsteilansicht;Blick auf Baden-Baden gegen das Schloss;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23739-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Altes Schloss Hohenbaden, Teilaussenansicht;Blick auf das Alte Schloss Hohenbaden, im Hintergrund ist Baden-Baden zu sehen;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23740-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Trinkhalle, Teilaussenansicht;Ansicht der Trinkhalle mit dem Denkmal Kaiser Wilhelms I.;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23741-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Ortsteilansicht;Blick auf einen Brunnen in einem Park der Kuranlagen;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23742-B_pctmp.jpg;circa 1912
Deutschland, Baden-Baden, Schloss Hohenbaden, Teilansicht;Blick auf die Galerie im Schloss Hohenbaden;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23743-B_pctmp.jpg;1912
Deutschland, Baden-Baden, Ortsgesamtansicht;Blick auf Baden-Baden runter vom Alten Schloss Hohenbaden aus;48.7610716;8.239959;Baden-Baden;lcmt-nabi-pctmp_ead_wehr_23744-B_pctmp.jpg;circa 1912
Deutschland, Weisenbach, Ortsansicht;Ansicht einiger Häuser und der Kirche von Weisenbach und der umliegenden Landschaft;48.729678;8.353855;Weisenbach;lcmt-nabi-pctmp_ead_wehr_23745-B_pctmp.jpg;circa 1912
Deutschland, Karlsruhe, Ortsteilansicht;Blick auf Karlsruhe vom Schloss aus;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23746-B_pctmp.jpg;circa 1912
Deutschland, Karlsruhe, Ortsteilansicht;de|Blick auf die Kaiserstraße in Karlsruhe;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23747-B_pctmp.jpg;1912
Deutschland, Karlsruhe, Ortsteilansicht;Blick in den Stadtgarten von Karlsruhe;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23748-B_pctmp.jpg;Taken in|1912|location=Germany
Deutschland, Karlsruhe, Schloss Karlsruhe, Teilaussenansicht;Aussenansicht des Karlsruher Schlosses;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23749-B_pctmp.jpg;circa 1912
Deutschland, Karlsruhe, Ortsteilansicht;Ansicht eines Seerosenteiches im Stadtgarten von Karlsruhe;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23750-B_pctmp.jpg;1912
Deutschland, Karlsruhe, Ortsteilansicht;Teilansicht des Stadtgartens beim Schwarzwälderhaus;49.0068705;8.4034195;Karlsruhe;lcmt-nabi-pctmp_ead_wehr_23751-B_pctmp.jpg;circa 1912
Deutschland, Heidelberg, Ortsteilansicht;Blick auf Heidelberg;49.4093582;8.694724;Heidelberg;lcmt-nabi-pctmp_ead_wehr_23752-B_pctmp.jpg;1912
Deutschland, Heidelberg, Ortsteilansicht;Ansicht von Heidelberg;49.4093582;8.694724;Heidelberg;lcmt-nabi-pctmp_ead_wehr_23753-B_pctmp.jpg;1912
Deutschland, Heidelberg, Ortsteilansicht;Ansicht von Heidelberg;49.4093582;8.694724;Heidelberg;lcmt-nabi-pctmp_ead_wehr_23754-B_pctmp.jpg;1912
Deutschland, Heidelberg, Heidelberger Schloss, Teilaussenansicht;Blick in den Schlosshof des Heidelberger Schlosses;49.4093582;8.694724;Heidelberg;lcmt-nabi-pctmp_ead_wehr_23755-B_pctmp.jpg;circa 1912
Deutschland, Mannheim, Ortsteilansicht;Blick über den dichtbefahrenen Rhein auf die Rheinbrücke;49.4892913;8.4673098;Mannheim;lcmt-nabi-pctmp_ead_wehr_23756-B_pctmp.jpg;circa 1912
Deutschland, Mainz, Mainzer Dom, Gesamtaussenansicht;Blick auf den Mainzer Dom, im Vordergrund Strassenbahnschienen;49.9995205;8.2736253;Mainz;lcmt-nabi-pctmp_ead_wehr_23757-B_pctmp.jpg;1912
Deutschland, Mainz, Christuskirche, Teilaussenansicht;Blick auf die Christuskirche, im Vordergrund spazieren Leute über den Platz;49.9995205;8.2736253;Mainz;lcmt-nabi-pctmp_ead_wehr_23758-B_pctmp.jpg;circa 1912
Deutschland, Mainz, Ortsteilansicht;Blick entlang der Kaiserstrasse in Mainz;49.9995205;8.2736253;Mainz;lcmt-nabi-pctmp_ead_wehr_23759-B_pctmp.jpg;circa 1912
Deutschland, Mainz, Ortsteilansicht;Ansicht der Rheinstrasse in Mainz mit dem Holzturm;49.9995205;8.2736253;Mainz;lcmt-nabi-pctmp_ead_wehr_23760-B_pctmp.jpg;1912
Deutschland, Mainz, Südbrücke, Teilansicht;Ansicht der Südbrücke mit einem der Brückentürme;49.9995205;8.2736253;Mainz;lcmt-nabi-pctmp_ead_wehr_23761-B_pctmp.jpg;1912
Deutschland, Ludwigsgafen, Ortsteilansicht;"Ansicht des dicht befahrenen Rheins bei Ludwigshafen; die Beschriftung im Negativ ist falsch.";49.4704113;8.4381568;Ludwigshafen;lcmt-nabi-pctmp_ead_wehr_23762-B_pctmp.jpg;before|1905
Deutschland, Assmannshausen, Ortsteilansicht;Blick auf Assmannshausen über den Rhein hinweg;49.9889929;7.8651115;Assmannshausen;lcmt-nabi-pctmp_ead_wehr_23763-B_pctmp.jpg;circa 1912
Deutschland, Bacharach, Ortsgesamtansicht;Blick auf Bacharach am Rhein;50.0597943;7.7683997;Bacharach;lcmt-nabi-pctmp_ead_wehr_23764-B_pctmp.jpg;circa 1912
Deutschland, Bacharach, Ortsteilansicht;Blick über die Weinreben auf einige Häuser, die Kirche und die Wernerkapelle;50.0597943;7.7683997;Bacharach;lcmt-nabi-pctmp_ead_wehr_23765-B_pctmp.jpg;circa 1912
Deutschland, Bacharach, Ortsteilansicht;Blick auf Bacharach mit der Kirche und der Wernerkapelle, oberhalb des Ortes erhebt sich die Burg Stahleck;50.0597943;7.7683997;Bacharach;lcmt-nabi-pctmp_ead_wehr_23766-B_pctmp.jpg;circa 1912
Deutschland, Bacharach, Ortsteilansicht;Blick auf eine Strasse, auf der zwei Kinder entlang gehen, die zum Steeger Tor führt, neben einigen Häusern sind auch weitere Türme der Stadtmauer zu sehen;50.0597943;7.7683997;Bacharach;lcmt-nabi-pctmp_ead_wehr_23767-B_pctmp.jpg;circa 1912
Deutschland, Trechtingshausen, Burg Rheinstein, Teilaussenansicht;Blick auf die Burg Rheinstein von Süden;50.0112841;7.847867;Trechtingshausen;lcmt-nabi-pctmp_ead_wehr_23768-B_pctmp.jpg;circa 1912
Deutschland, Koblenz, Schloss Stolzenfels, Teilaussenansicht;Blick auf Schloss Stolzenfels von Norden, den Rhein und das am gegenüberliegenden Ufer gelegene Lahnstein;50.3533278;7.5943951;Koblenz;lcmt-nabi-pctmp_ead_wehr_23769-B_pctmp.jpg;circa 1912
