Title,Description,Periode,Urheber,Technik,Country,Region,City,Lat,Lon,Coord-Quality-Score,Fallback,Ext-Calls
"Italia, Maderno, Monumento Zanardelli","Blick auf das Monumento Zanardelli, im Hintergrund Häuser",1911-05,,,Italy,Trentino-Alto Adige,Maderno,45.8104045,10.3337473,4,False,1
"Italia, Maderno, Monumento Zanardelli",Blick auf das Monumento Zanardelli,1911-05,,,Italy,Trentino-Alto Adige,Maderno,45.8104045,10.3337473,4,False,1
"Italia, Toscolano-Maderno, Gaino, Landschaft","Feldweg nach Gaino, im Hintergrund die Chiesa di San Michele Arcangelo",1911-05,,,Italy,Lombardia,Gaino,45.6127195,8.8458805,4,False,1
"Italia, Toscolano-Maderno, Gaino, Landschaft","Feldweg nach Gaino, im Hintergrund der Lago di Garda",1911-05,,,Italy,,Toscolano-Maderno,45.6345707,10.609815,2,True,1
"Italia, Toscolano-Maderno, Gaino, Ortsteilansicht","Zypressen an einem Weg in Gaino, rechts eine Häuserzeile",1911-05,,,Italy,,Toscolano-Maderno,45.6345707,10.609815,2,True,1
"Fasano, Ortsteilansicht",Blick von einer Anhöhe auf Fasano und den Lago di Garda,1911-05,,,Italy,Puglia,Fasano,40.83625,17.36007,3,True,0
"Italia, Gardone, Ortsgesamtansicht","Blick auf Gardone und den Lago di Garda, im Hintergrund der Monte Baldo, im Vordergrund eine Wiese",1911-05,,,Italy,,Gardone,45.6187853,10.5591005,2,True,1
"Gardone, Ortsgesamtansicht","Blick auf Gardone und den Lago di Garda, im Hintergrund der Monte Baldo, im Vordergrund Zypressen",1911-05,,,Italy,,Gardone,,,0,False,0
"Italia, Gardone, Ortsteilansicht",Blick vom Ufer des Lago di Garda auf Gardone,1911-05,,,Italy,,Gardone,45.6187853,10.5591005,2,True,1
"Italia, Gardone, Ortsteilansicht",Blick vom Lago di Garda auf Gardone,1911-05,,,Italy,,Gardone,45.6187853,10.5591005,2,True,1
"Italia, Gardone Riviera, Grand Hotel",Blick auf das Grand Hotel in Gardone vom Lago di Garda aus,1911-05,,,Italy,,Gardone-Riviera,45.434,10.9896,5,False,0
"Furka, Blick gegen Gotthard","Unten das Hotel Furkablick, dahinter der Gotthard mit einigen Schneefelder",1906,,,Switzerland,Opština Dojran,Furka,46.5762416,8.4217321,4,False,1
"Italia, Salò, Ortsgesamtansicht","Blick auf Salò und den Lago di Garda, im Vordergrund eine Wiese",1911-05,,,Italy,Lombardia,Salò,45.60685,10.5205,3,True,0
"Italia, Salò, Ortsteilansicht",Häuserreihe und Promenade entlang des Ufers des Lago di Garda in Salò,1911-05,,,Italy,Lombardia,Salò,45.60685,10.5205,3,True,0
"Italia, Sirmione, Landschaft",Kleine Halbinsel bei Sirmione,1911-05,,,Italy,Lombardia,Sirmione,45.49744,10.60507,3,True,0
"Italia, Salò, Landschaft",Zypressen entlang des Ufers des Lago di Garda bei Salò,1911-05,,,Italy,Lombardia,Salò,45.60685,10.5205,3,True,0
"Italia, Isola di Garda, Landschaft",Blick auf die Isola di Garda und den Lago di Garda,1911-05,,,Italy,,Isola di Garda,45.5928053,10.5906933,2,True,1
"Italia, Manerba del Garda, Landschaft",Blick auf das Cap Manerba und den Lago di Garda,1911-05,,,Italy,Lombardia,Manerba del Garda,45.54988,10.55228,3,True,0
"Italia, Sirmione, Terme di Sirmione",Blick von einer Anhöhe auf die Terme di Sirmione,1911-05,,,Italy,Lombardia,Sirmione,45.49493,10.6046911,4,False,1
"Italia, Sirmione, Castello Scaligero","Brücke die zum Castello Scaligero in Sirmione führt, darauf mehrere Männer sitzend",1911-05,,,Italy,Lombardia,Sirmione,45.49218,10.60821,5,False,0
"Italia, Sirmione, Castello Scaligero","Castello Scaligero in Sirmione, im Vordergrund mehrere Boote",1911-05,,,Italy,Lombardia,Sirmione,45.49218,10.60821,5,False,0
"Furka, Blick gegen Gotthard","Unten das Hotel Furkablick, dahinter das Bergpanorama, vorne ein Schneefeld",1906,,,Switzerland,Opština Dojran,Furka,46.5762416,8.4217321,4,False,1
"Italia, Sirmione, Grotte di Catullo",Mauerreste der Grotte di Catullo bei Sirmione,1911-05,,,Italy,Lombardia,Sirmione,45.5009128,10.6067079,4,False,1
"Italia, Malcesine, Castello Scaligero",Blick von einer Anhöhe aus auf das Castello Scaligero in Malcesine,1911-05,,,Italy,Veneto,Malcesine,45.7663,10.80879,5,False,0
"Italia, Malcesine, Castello Scaligero",Blick von einer Anhöhe aus auf das Castello Scaligero in Malcesine,1911-05,,,Italy,Veneto,Malcesine,45.7663,10.80879,5,False,0
"Italia, Malcesine, Castello Scaligero",Blick vom Ufer des Lago di Garda aus auf das Castello Scaligero in Malcesine,1911-05,,,Italy,Veneto,Malcesine,45.7663,10.80879,5,False,0
"Italia, Landschaft [Lokalisierung unsicher]",Zypresse-Bäume neben einem ansteigenden Weg,1911-05,,,Italy,,"Italien, [Lokalisierung unsicher]",,,0,False,0
"Italia, Como, Ortsteilansicht",Blick auf einen grossen Teil der Stadt Como vom Castel Baradello aus,1911-05,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Como, Ortsteilansicht","Blick auf einen Teil der Stadt Como, rechts der Lago di Como",1911-05,,,Italy,Lombardia,Como,45.80819,9.0832,3,True,0
"Italia, Como, Piazza Cavour",Piazza Cavour in Como,1911-05,,,Italy,Lombardia,Como,45.43194,8.73539,5,False,0
"Gletsch und Grimselstrasse, Landschaft","Die Grimselstrasse mit Gletsch, Blick gegen den Aaregletscher",1906,,,Switzerland,Canton du Valais,Gletsch,46.56226,8.36196,3,True,0
"Furkapass, Panorama",Blick von der Furka-Passhöhe auf das Rhonetal mit Furka- und Grimselpasskehren,1906,,,Switzerland,,Furkapass,46.57191,8.41642,5,False,0
"Uri Rotstock, Landschaft","Blick auf den Uri Rotstock und den Urnersee, im Vordergrund eine Wiese",1911-06,,,Switzerland,,Uri Rotstock,46.86176,8.53521,5,False,0
"Flims, Ortsgesamtansicht",Ansicht von Flims,1911-07,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Ortsteilansicht","Horizontal Flims-Dorf, dahinter verteilt einige Hotels vor dem Wald, dahinter ein Berg",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Kirche St. Martin",Blick auf einen Teil von Flims mit der Kirche St. Martin,1911-07,,,Switzerland,Kanton Graubünden,Flims,49.4333,2.5572,5,False,0
"Flims, Ortsteilansicht","Horizontal Flims-Dorf, dahinter der Wald, am Horizont ein Berg",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Ortsgesamtansicht","Zentral die Häuser von Flims zu sehen, markant die Kirche, dahinter der BErghang, rechts ein Baum",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Casino Speisesaal","Der Speisesaal des Casinos, viele Tische mit weissen Tischtüchern",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Fidaz, Ref. Kirche, Gesamtaussenansicht","Zentral die Rückwand der Kirche, vorne der Weg",1911,,,Switzerland,Kanton Graubünden,Fidaz,46.8375104,9.3026124,4,False,1
"Trin, Trin Digg, Ortsgesamtansicht",Ansicht des Ortsteils Trin Digg,1911-07,,,Switzerland,Kanton Graubünden,Trin,46.824879,9.3559215,4,False,1
"Flims, Hotel Segnes","Vorne ein Platz, dahinter rechts die Villa Erica, links das Hotel Segnes",1911,,,Switzerland,Kanton Graubünden,Flims,46.9181203,9.1706582,4,False,1
"Flims, Kurhaus-Grand Hôtel","Unten überdachte Wege, dahinter das Grand-Hotel, rechts einige Bäume",1911,,,Switzerland,Kanton Graubünden,Flims,47.3727936,8.5733694,4,False,1
"Lötschental, Walliser Paar in Tracht",Walliser Paar in Tracht aus dem Lötschental,1905,,,Switzerland,,Lötschental,46.4112449,7.8031048,2,True,1
"Flims, Kurhaus Adula","Zentral das Kurhaus Adula, links eine Tanne",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Kurhaus Adula, Gesamtaussenansicht","Links das Kurhaus Adula, rechts die Strasse, parallel verlaufend eine Baumallee",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Flims, Lag la Cauma, Landschaft","Blick auf den Lag la Cauma, auf dem ein Mann in einem Boot über den See rudert, im Hintergrund die Berge",1911-07,,,Switzerland,Kanton Graubünden,Flims,46.82019,9.29549,5,False,0
"Flims, Landschaft","Vorne See, links ein Boot, am gegenüber ein Haus, dahinter der Wald",1911,,,Switzerland,Kanton Graubünden,Flims,46.83705,9.28458,3,True,0
"Wengen, Bahnhof, Gesamtaussenansicht",Aussenansicht Bahnhof Wengen,1911,,,Switzerland,Canton de Berne,Wengen,46.6050081,7.920865,4,False,1
"Meiringen, Ortsgesamtansicht",Blick von der Haslibergstrasse auf Meringen,1911-06,,,Switzerland,Canton de Berne,Meiringen,46.72709,8.1872,3,True,0
"Brig, Ortsgesamtansicht","Brig gegen den Simplontunnel, Blick auf das Dorf und die Rhône",1911,,,Switzerland,Canton du Valais,Brig,46.31667,7.98333,3,True,0
"Interlaken, Ortsteilansicht","Blick auf Interlaken vom Brienzersee her, im Hintergrund die Jungfrau",1912,,,Switzerland,Canton de Berne,Interlaken,46.68387,7.86638,3,True,0
"Amsteg, Ortsgesamtansicht",Gotthardbahn in Amsteg,1906,,,Switzerland,Kanton Uri,Amsteg,46.77132,8.66963,3,True,0
"Realp, Ortsgesamtansicht",Gesamtansicht von Realp mit Furkastrasse,1906,,,Switzerland,Kanton Uri,Realp,46.59821,8.50282,3,True,0
"Furka und Grimsel, Landschaft","Furka und Grimsel, Blick entlang des Rhonetals",1906,,,Switzerland,,Furkapass,46.5726851,8.415184,2,True,1
"Küssnacht, Gesslerburg, Teilaussenansicht",Blick hinauf auf ein Waldstück hinter dem schemenhaft die Ruine der Gesslerburg zu erkennen ist,1911,,,Switzerland,,Küssnacht,47.0819975,8.4486301,4,False,1
"Grimselpass, Hospiz, Gesamtaussenansicht","Der Totensee mit dem Hospiz auf dem Grimselpass, die Brunberghörner im Hintergrund",1906,,,Switzerland,Canton de Berne,Guttannen,46.65511,8.28951,3,True,0
"Arosa, Ortsteilansicht","Blick auf Arosa gegen das Klein Furkahorn, auch Chli Furkahorn genannt",1911-07,,,Switzerland,Kanton Graubünden,Arosa,46.77793,9.67621,3,True,0
"Engstlenalp, Panorama, Landschaft",Panorama der Engstlenalp,1906,,,Switzerland,,Engstlenalp,46.77547,8.34445,5,False,0
"Kerns, Melchtal, Ortsgesamtansicht",Blick auf Melchtal runter,1905,,,Switzerland,Kanton Obwalden,Melchtal,46.83436,8.28986,3,True,0
"Titlis, Panorama","Titlis, Panorama. Blick auf Sustenhorn und Dammakette",1905,,,Switzerland,,Titlis,46.77204,8.43778,5,False,0
"Weesen, Ortsteilansicht",Blick durch eine Pergola auf Weesen,1911-07,,,Switzerland,Kanton St. Gallen,Weesen,47.13447,9.09644,3,True,0
"Griante, Grand Hotel Cadenabbia, Gesamtaussenansicht",de|Griante. Blick auf das Grand Hotel Cadenabbia am Comersee.,1911-11,,,Italy,Lombardia,Griante,45.9854,9.2301,5,False,0
"Bern, Frau in Berner Tracht, Teilansicht","Sitzende Simmentalerin mit Berner Tracht, die ein aufgeschlagenes Buch in den Händen hält",1905,,,Switzerland,,Kanton Bern,46.8382351,7.6004502,2,True,1
"Waadt, Frau und Mann in Waadtländer Tracht, Gesamtansicht",Waadtländer Weinbauern in Tracht,1905,,,Switzerland,,Kanton Waadt,46.6356963,6.5320717,2,True,1
"Engelberg, Ortsgesamtansicht",Sicht auf Engelberg Richtung Huetstock und Juchlipass,1905,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Basel, Strassburgerdenkmal, Relief, Gesamtansicht",Relief am Sockel des Strassburgerdenkmals,1912,,,Switzerland,Kanton Basel-Stadt,Basel,47.548982,7.590903,4,False,1
"Luzern, Hofkirche St. Leodegar und Mauritius, Teilinnenansic","Blick vom Mittelschiff gegen den Chor und den Hochaltar, seitlich Kanzel und Nikolausaltar",1912-1912,,,Switzerland,Kanton Luzern,Luzern,47.05048,8.30635,3,True,0
"Engelberg, Umgebung/Flühmatt, Landschaft","Umgebung auf der Flühmatt, vis-à-vis die Titlisggruppe, mehrere Alphütten sind zu sehen",1905,,,Switzerland,,Flühmatt,47.31129,7.58607,5,False,0
"Stresa, Ortsteilansicht","Gesamtaussenansicht des Grand Hotel des Iles Borromées, vom Lago Maggiore aus betrachtet",1912,,,Italy,Piemonte,Stresa,45.8839,8.5415,5,False,0
"Lago Maggiore, Isola Bella, Landschaft","Blick auf die Isola Bella, vom Lago Maggiore aus betrachtet",1912,,,Italy,Lazio,Isola Bella,45.89556,8.52676,5,False,0
"Bern, Mädchen und Junge in Berner Tracht, Gesamtansicht",Mädchen und Junge in alter Berner Kindertracht,1905,,,Switzerland,,Bern,,,0,False,0
"Spannorthütte, Teilaussenansicht",Die Spannorthütte mit Blick gegen Schlossberglücke und Gross Spannort,1905,,,Switzerland,,Spannorthütte,46.7998126,8.5097965,4,False,1
"Evian-les-Bains, Ortsteilansicht",Blick auf die Rue Centrale in Evian-les-Bains,1912,,,France,,Evian-les-Bains,,,0,False,0
"France, Évian-les-Bains, Église Notre-Dame de l'Assomption, ","Ansicht einer Strasse in Évian-les-Bains, am Ende der Kirchturm der Église Notre-Dame de l'Assomption",1912,,,France,,Évian-les-Bains,47.8338525,4.7086908,4,False,1
"France, Évian-les-Bains, Port, Ortsteilansicht",Blick entlang des Seeufers auf den Dampfers 'General Dufour' im Hafen von Évian-les-Bains,1912-1912,,,France,,Évian-les-Bains,55.1647,-7.9778,5,False,0
"Montreux, Ortsgesamtansicht",Ortsgesamtansicht von Montreux aus der Höhe gesehen mit Blick über Genfersee,1912-1912,,,Switzerland,Canton de Vaud,Montreux,46.43301,6.91143,3,True,0
"Griechenland, Athen, Piräus Hafen, Ortsteilansicht","Ansicht des Piräus Hafens bei Athen, im Hintergrund die Stadt Athen zu sehen",1912,,,Greece,Attica,Athen,37.9453736,23.6427328,4,False,1
"Engelberg, Ober Arni, Panorama","Aussicht von der Ober Arni, links das Engelbergerthal, rechts ein Schneeberg",1905,,,Switzerland,Kanton Obwalden,Engelberg,46.82683,8.3430967,4,False,1
"Griechenland, Athen, Nationales Observatorium, Gesamtaussena","Blick über Athen, links das Nationale Observatorium",1912,,,Greece,Attica,Athen,37.9723192,23.718125,4,False,1
"Griechenland, Athen, Lykabettus, Panorama",Panorama von Athen vom Lykabettus aus,1912,,,Greece,Attica,Athen,37.9819,23.7431,5,False,0
"Griechenland, Akropolis, Gesamtansicht","Blick über Athen, rechts die Akropolis",1912,,,Greece,Attica,Athen,37.97172,23.72564,5,False,0
"Griechenland, Athen, Lykabettus, Panorama",Panorama von Athen vom Lykabettus aus,1912,,,Greece,Attica,Athen,37.9819,23.7431,5,False,0
"Griechenland, Athen, Olympieion, Teilansicht","Ansicht des Olympieion in Athen, im Hintergrund die Akropolis zu sehen",1912,,,Greece,Attica,Athen,37.9692,23.7336,5,False,0
"Warth-Weiningen, Kartause Ittingen, Teilaussenansicht",Blick auf einen Gebäudeteil der Kartause Ittingen,1912,,,Switzerland,Kanton Thurgau,Warth,47.58288,8.86436,5,False,0
"Engelberg, Ortsgesamtansicht","Engelberg mit Titlis, Titlis und Gebirgskette dominieren",1905,,,Switzerland,Kanton Obwalden,Engelberg,46.82107,8.40133,3,True,0
"Deutschland, Bingen am Rhein, Ortsgesamtansicht",Blick auf Bingen am Rhein,1912,,,Germany,Rheinland-Pfalz,Bingen am Rhein,49.96675,7.8992,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsgesamtansicht",Blick gegen Süden auf Freiburg im Breisgau runter,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsgesamtansicht",Blick gegen Süden auf Freiburg im Breisgau runter,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsgesamtansicht",Blick gegen Süden auf Freiburg im Breisgau runter,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Brunnen (SZ), Bahnhof, Gotthardbahn","Gotthard-Express. Ansicht einer stehenden Zugkomposition mit Dampflokomotive, im Hintergrund Mythen",1905,,,Switzerland,,Mythen,46.9957061,8.6067701,4,False,1
"Wettingen, Kloster, Teilinnenansicht",Ansicht des Kreuzgangs des Kosters Wettingen,1912,,,Switzerland,Kanton Aargau,Wettingen,47.45798,8.31735,5,False,0
"Brunnen, Ortsgesamtansicht",Blick auf Brunnen gegen Urnersee und Muottamündung,1912,,,Switzerland,Kanton Schwyz,Brunnen,46.9936,8.60538,3,True,0
"Deutschland, Freiburg im Breisgau, Ortsteilansicht","Blick auf Freiburg im Breisgau runter, im Vordergrund sind Kronen von Bäumen zu sehen",1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.9959,7.85222,3,True,0
"Deutschland, Freiburg im Breisgau, Freiburger Münster",Blick auf das Freiburger Münster mit den umliegenden Häusern,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.99555,7.8532,5,False,0
"Deutschland, Freiburg im Breisgau, Freiburger Münster",Blick auf das Freiburger Münster,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.99555,7.8532,5,False,0
"Deutschland, Freiburg im Breisgau, Freiburger Münster",Blick auf das Münsterportal des Freiburger Münsters,1912,,,Germany,Baden-Württemberg,Freiburg im Breisgau,47.99555,7.8532,5,False,0
"Fleckistock, Landschaft",Zwei Bergsteiger an einer Gratpartie des Fleckistocks.,1905,,,Switzerland,,Fleckistock,46.70744,8.49756,5,False,0
"Deutschland, Kirchzarten, Himmelreich, Gasthaus",Blick auf das Gasthaus zum Himmelreich,1912,,,Germany,Lower Saxony,Himmelreich,49.191925,13.0524209,4,False,1
"Deutschland, Schwarzwald, Landschaft","Blick auf ein Teilabschnitt einer Strasse, die durch ein Tal im Schwarzwald führt, auf einem Felsvprsprung ist ein Hirsch zu sehen",1912,,,Germany,,"Deutschland, [Lokalisierung unsicher]",,,0,False,0
"Deutschland, Titisee, Landschaft",Blick auf den Titisee und die umliegenden Häuser,1912,,,Germany,,Titisee-Neustadt,47.89425,8.1461,5,False,0
"Deutschland, Feldberg, Feldberger Hof",Blick auf das Hotel Feldberger Hof,1912,,,Germany,Mecklenburg-Western Pomerania,Feldberg,47.8599169,8.0380586,4,False,1
"Deutschland, Triberg im Schwarzwald, Landschaft",Blick auf einige Häuser in Triberg im Schwarzwald und die umliegende Landschaft,1912,,,Germany,Baden-Württemberg,Triberg im Schwarzwald,48.13175,8.23317,3,True,0
"Deutschland, Triberg im Schwarzwald, Ortsteilansicht",Blick über einige Tannenwipfel hinweg auf Triberg im Schwarzwald runter von der Bahnlinie aus,1912,,,Germany,Baden-Württemberg,Triberg im Schwarzwald,48.13175,8.23317,3,True,0
"Deutschland, Schwarzwald, Bauernhaus",Ansicht eines Bauernhauses im Schwarzwald,1912,,,Germany,,"Deutschland, [Lokalisierung unsicher]",,,0,False,0
"Deutschland, St. Blasien, Ortsteilansicht","Blick auf St. Blasien runter, im vorderen Teil rechts ist der Dom St. Blasius zu sehen",1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, St. Blasien, Ortsteilansicht",Blick auf St. Blasien runter über die Wipfel einiger Tannen hinweg,1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, St. Blasien, Landschaft","Ansicht eines dichten Tannenwaldes und die nähere Umgebung, im Hintergrund ist ein Teil von St. Blasien udn der Dom St. Blasius zu sehen",1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, St. Blasien, Ortsteilansicht",Blick auf St. Blasien runter gegen den Feldberg,1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, St. Blasien, Ortsteilansicht",Ansicht von St. Blasien,1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, St. Blasien, Landschaft",Blick über einen dichten Tannenwald und Wiesen hinweg auf St. Blasien,1912,,,Germany,Baden-Württemberg,St. Blasien,47.76252,8.12714,3,True,0
"Deutschland, Villingen, Ortsteilansicht","Blick auf eine Strasse in Villingen, mit dem Münster Unserer Lieben Frau",1912,,,Germany,,Villingen-Schwenningen,48.063152,8.4929618,2,True,1
"Deutschland, Villingen, Ortsteilansicht","Zentrum des Dorfes (ehemalige Riedstrasse), viele Menschen stehen auf der Strasse",1912,,,Germany,,Villingen-Schwenningen,48.063152,8.4929618,2,True,1
"Deutschland, Baden-Baden, Ortsteilansicht",Blick vom Bergschloss auf Baden-Baden gegen den Fremersberg,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Baden-Baden, Ortsteilansicht",Blick auf Baden-Baden gegen den Merkur,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Baden-Baden, Ortsteilansicht",Blick auf einige Häuser von Baden-Baden,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Baden-Baden, Ortsteilansicht",Blick auf Baden-Baden gegen das Schloss,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Baden-Baden, Altes Schloss Hohenbaden","Blick auf das Alte Schloss Hohenbaden, im Hintergrund ist Baden-Baden zu sehen",1912,,,Germany,,Baden-Baden,48.7765619,8.2442195,4,False,1
"Deutschland, Baden-Baden, Trinkhalle",Ansicht der Trinkhalle mit dem Denkmal Kaiser Wilhelms I.,1912,,,Germany,,Baden-Baden,48.7617867,8.2367369,4,False,1
"Deutschland, Baden-Baden, Ortsteilansicht",Blick auf einen Brunnen in einem Park der Kuranlagen,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Baden-Baden, Schloss Hohenbaden",Blick auf die Galerie im Schloss Hohenbaden,1912,,,Germany,,Baden-Baden,48.7765619,8.2442195,4,False,1
"Deutschland, Baden-Baden, Ortsgesamtansicht",Blick auf Baden-Baden runter vom Alten Schloss Hohenbaden aus,1912,,,Germany,,Baden-Baden,48.7610716,8.239959,2,True,1
"Deutschland, Weisenbach, Ortsansicht",Ansicht einiger Häuser und der Kirche von Weisenbach und der umliegenden Landschaft,1912,,,Germany,Baden-Württemberg,Weisenbach,48.72757,8.35378,3,True,0
"Deutschland, Karlsruhe, Ortsteilansicht",Blick auf Karlsruhe vom Schloss aus,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.00937,8.40444,3,True,0
"Deutschland, Karlsruhe, Ortsteilansicht",de|Blick auf die Kaiserstraße in Karlsruhe,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.00937,8.40444,3,True,0
"Deutschland, Karlsruhe, Ortsteilansicht",Blick in den Stadtgarten von Karlsruhe,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.00937,8.40444,3,True,0
"Deutschland, Karlsruhe, Schloss Karlsruhe",Aussenansicht des Karlsruher Schlosses,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.0135248,8.4043592,4,False,1
"Deutschland, Karlsruhe, Ortsteilansicht",Ansicht eines Seerosenteiches im Stadtgarten von Karlsruhe,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.00937,8.40444,3,True,0
"Deutschland, Karlsruhe, Ortsteilansicht",Teilansicht des Stadtgartens beim Schwarzwälderhaus,1912,,,Germany,Baden-Württemberg,Karlsruhe,49.00937,8.40444,3,True,0
"Deutschland, Heidelberg, Ortsteilansicht",Blick auf Heidelberg,1912,,,Germany,Baden-Württemberg,Heidelberg,49.40768,8.69079,3,True,0
"Deutschland, Heidelberg, Ortsteilansicht",Ansicht von Heidelberg,1912,,,Germany,Baden-Württemberg,Heidelberg,49.40768,8.69079,3,True,0
"Deutschland, Heidelberg, Ortsteilansicht",Ansicht von Heidelberg,1912,,,Germany,Baden-Württemberg,Heidelberg,49.40768,8.69079,3,True,0
"Deutschland, Heidelberg, Heidelberger Schloss",Blick in den Schlosshof des Heidelberger Schlosses,1912,,,Germany,Baden-Württemberg,Heidelberg,49.4105,8.71602,5,False,0
"Deutschland, Mannheim, Ortsteilansicht",Blick über den dichtbefahrenen Rhein auf die Rheinbrücke,1912,,,Germany,Baden-Württemberg,Mannheim,49.4891,8.46694,3,True,0
"Deutschland, Mainz, Mainzer Dom","Blick auf den Mainzer Dom, im Vordergrund Strassenbahnschienen",1912,,,Germany,Rheinland-Pfalz,Mainz,49.99885,8.27357,5,False,0
"Deutschland, Mainz, Christuskirche","Blick auf die Christuskirche, im Vordergrund spazieren Leute über den Platz",1912,,,Germany,Rheinland-Pfalz,Mainz,50.0073363,8.2665675,4,False,1
"Deutschland, Mainz, Ortsteilansicht",Blick entlang der Kaiserstrasse in Mainz,1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Ortsteilansicht",Ansicht der Rheinstrasse in Mainz mit dem Holzturm,1912,,,Germany,Rheinland-Pfalz,Mainz,49.98185,8.28008,3,True,0
"Deutschland, Mainz, Südbrücke",Ansicht der Südbrücke mit einem der Brückentürme,1912,,,Germany,Rheinland-Pfalz,Mainz,49.9922732,8.2965881,4,False,1
"Deutschland, Ludwigshafen, Ortsteilansicht",Ansicht des dicht befahrenen Rheins bei Ludwigshafen; die Beschriftung im Negativ ist falsch.,,,,Germany,Rheinland-Pfalz,Ludwigshafen,49.48121,8.44641,3,True,0
"Deutschland, Assmannshausen, Ortsteilansicht",Blick auf Assmannshausen über den Rhein hinweg,1912,,,Germany,Hessen,Assmannshausen,49.98986,7.86716,3,True,0
"Deutschland, Bacharach, Ortsgesamtansicht",Blick auf Bacharach am Rhein,1912,,,Germany,Rheinland-Pfalz,Bacharach,50.05725,7.76948,3,True,0
"Deutschland, Bacharach, Ortsteilansicht","Blick über die Weinreben auf einige Häuser, die Kirche und die Wernerkapelle",1912,,,Germany,Rheinland-Pfalz,Bacharach,50.05725,7.76948,3,True,0
"Deutschland, Bacharach, Ortsteilansicht","Blick auf Bacharach mit der Kirche und der Wernerkapelle, oberhalb des Ortes erhebt sich die Burg Stahleck",1912,,,Germany,Rheinland-Pfalz,Bacharach,50.05725,7.76948,3,True,0
"Deutschland, Bacharach, Ortsteilansicht","Blick auf eine Strasse, auf der zwei Kinder entlang gehen, die zum Steeger Tor führt, neben einigen Häusern sind auch weitere Türme der Stadtmauer zu sehen",1912,,,Germany,Rheinland-Pfalz,Bacharach,50.05725,7.76948,3,True,0
"Trechtingshausen, Burg Rheinstein, Teilaussenansicht",Blick auf die Burg Rheinstein von Süden,circa 1912,,,Germany,Rheinland-Pfalz,Trechtingshausen,49.9937,7.85843,5,False,0
"Koblenz, Schloss Stolzenfels, Teilaussenansicht","Blick auf Schloss Stolzenfels von Norden, den Rhein und das am gegenüberliegenden Ufer gelegene Lahnstein",circa 1912,,,Germany,Rheinland-Pfalz,Koblenz,50.3032,7.59242,5,False,0
"Göschenen, Tunneleingang Gotthardbahn",Ansicht des Tunneleingangs der Gotthardbahn bei Göschenen.,1905,,,Switzerland,Kanton Uri,Göschenen,46.66816,8.58709,3,True,0
"Koblenz, Kaiser-Wilhelm-Denkmal, Gesamtansicht",Blick auf das Kaiser-Wilhelm-Denkmal am Deutschen Eck,circa 1912,,,Germany,Rheinland-Pfalz,Koblenz,50.3640999,7.6055997,4,False,1
